iter	Passed	Remaining
1009	24941	24447
1010	24976	24433
1011	24997	24404
1012	25022	24380
1013	25045	24353
1014	25064	24323
1015	25093	24303
1016	25112	24272
1017	25138	24249
1018	25164	24225
1019	25188	24200
1020	25211	24174
1021	25233	24147
1022	25254	24118
1023	25278	24093
1024	25300	24066
1025	25326	24042
1026	25351	24018
1027	25376	23994
1028	25404	23972
1029	25420	23939
1030	25441	23911
1031	25468	23888
1032	25496	23867
1033	25520	23842
1034	25533	23806
1035	25555	23779
1036	25578	23752
1037	25599	23725
1038	25621	23698
1039	25647	23674
1040	25671	23649
1041	25696	23624
1042	25725	23604
1043	25754	23583
1044	25779	23559
1045	25802	23532
1046	25824	23505
1047	25847	23479
1048	25872	23455
1049	25894	23428
1050	25920	23405
1051	25945	23380
1052	25969	23355
1053	25994	23330
1054	26021	23308
1055	26038	23276
1056	26064	23253
1057	26087	23227
1058	26113	23203
1059	26138	23179
1060	26159	23151
1061	26184	23127
1062	26211	23104
1063	26235	23079
1064	26261	23055
1065	26284	23029
1066	26310	23006
1067	26336	22983
1068	26359	22956
1069	26381	22930
1070	26407	22906
1071	26429	22879
1072	26454	22854
1073	26479	22830
1074	26501	22803
1075	26535	22786
1076	26560	22763
1077	26585	22737
1078	26610	22714
1079	26633	22687
1080	26655	22660
1081	26681	22637
1082	26708	22614
1083	26732	22589
1084	26755	22563
1085	26781	22540
1086	26809	22517
1087	26831	22491
1088	26854	22465
1089	26884	22444
1090	26908	22419
1091	26935	22396
1092	26962	22373
1093	26986	22348
1094	27010	22323
1095	27031	22296
1096	27052	22268
1097	27074	22241
1098	27100	22217
1099	27124	22192
1100	27147	22166
1101	27171	22141
1102	27197	22118
1103	27219	22091
1104	27237	22060
1105	27260	22034
1106	27285	22010
1107	27311	21987
1108	27331	21959
1109	27355	21933
1110	27377	21906
1111	27401	21881
1112	27423	21855
1113	27445	21828
1114	27470	21803
1115	27498	21782
1116	27521	21756
1117	27549	21733
1118	27575	21710
1119	27599	21685
1120	27624	21660
1121	27648	21635
1122	27673	21611
1123	27697	21586
