iter	Passed	Remaining
1355	29601	14036
1356	29624	14015
1357	29649	13995
1358	29670	13972
1359	29692	13951
1360	29717	13930
1361	29740	13909
1362	29761	13887
1363	29783	13865
1364	29802	13842
1365	29825	13821
1366	29845	13798
1367	29862	13774
1368	29888	13754
1369	29913	13733
1370	29938	13713
1371	29960	13691
1372	29983	13670
1373	30012	13651
1374	30035	13630
1375	30058	13609
1376	30081	13587
1377	30100	13564
1378	30120	13541
1379	30142	13520
1380	30155	13494
1381	30179	13473
1382	30199	13451
1383	30218	13427
1384	30236	13404
1385	30257	13382
1386	30286	13363
1387	30305	13340
1388	30325	13318
1389	30349	13296
1390	30372	13275
1391	30393	13253
1392	30413	13230
1393	30434	13208
1394	30456	13187
1395	30477	13164
1396	30499	13143
1397	30520	13120
1398	30543	13099
1399	30565	13077
1400	30585	13055
1401	30608	13033
1402	30628	13011
1403	30648	12988
1404	30670	12966
1405	30694	12945
1406	30713	12922
1407	30734	12900
1408	30752	12877
1409	30777	12856
1410	30800	12835
1411	30825	12814
1412	30848	12793
1413	30870	12771
1414	30895	12751
1415	30917	12729
1416	30941	12708
1417	30964	12687
1418	30988	12666
1419	31011	12644
1420	31033	12623
1421	31053	12600
1422	31072	12577
1423	31095	12556
1424	31119	12535
1425	31141	12513
1426	31162	12491
1427	31186	12470
1428	31210	12449
1429	31229	12426
1430	31250	12404
1431	31275	12383
1432	31297	12361
1433	31323	12341
1434	31346	12320
1435	31366	12297
1436	31390	12276
1437	31412	12254
1438	31437	12234
1439	31454	12210
1440	31472	12187
1441	31493	12164
1442	31513	12142
1443	31535	12120
1444	31558	12099
1445	31580	12077
1446	31597	12053
1447	31616	12031
1448	31638	12009
1449	31660	11987
1450	31683	11965
1451	31702	11943
1452	31723	11920
1453	31746	11899
1454	31766	11877
1455	31788	11855
1456	31809	11833
1457	31830	11810
1458	31850	11788
1459	31865	11763
1460	31888	11742
1461	31912	11721
1462	31929	11697
1463	31951	11676
1464	31970	11653
1465	31988	11630
1466	32008	11607
1467	32030	11585
1468	32049	11563
1469	32069	11540
1470	32087	11517
1471	32106	11494
1472	32129	11473
1473	32147	11450
1474	32171	11428
1475	32192	11406
1476	32213	11384
1477	32235	11362
1478	32257	11341
1479	32275	11318
1480	32291	11294
1481	32315	11273
1482	32337	11251
1483	32363	11231
1484	32383	11208
1485	32406	11187
1486	32428	11165
1487	32449	11143
1488	32470	11121
1489	32492	11099
1490	32517	11078
1491	32539	11057
1492	32557	11034
1493	32577	11011
1494	32597	10989
1495	32619	10967
1496	32640	10945
1497	32663	10924
1498	32687	10903
1499	32709	10881
1500	32732	10860
1501	32756	10838
1502	32779	10817
1503	32800	10795
1504	32824	10774
1505	32846	10752
1506	32870	10731
1507	32896	10710
1508	32917	10688
1509	32941	10667
1510	32963	10645
1511	32984	10624
1512	33007	10602
1513	33033	10581
1514	33056	10560
1515	33078	10538
1516	33098	10516
1517	33119	10494
1518	33143	10473
1519	33166	10451
1520	33187	10429
1521	33209	10407
1522	33231	10386
1523	33256	10365
1524	33280	10344
1525	33302	10322
1526	33323	10300
1527	33346	10278
1528	33370	10257
1529	33394	10236
1530	33416	10214
1531	33434	10191
1532	33454	10169
1533	33478	10148
1534	33497	10125
1535	33521	10104
1536	33541	10082
1537	33566	10061
1538	33586	10038
1539	33612	10018
1540	33638	9997
1541	33658	9975
1542	33679	9953
1543	33703	9932
1544	33725	9910
1545	33748	9888
1546	33765	9865
1547	33791	9844
1548	33814	9823
1549	33839	9802
1550	33860	9780
1551	33881	9758
1552	33902	9736
1553	33925	9714
1554	33945	9692
1555	33967	9670
1556	33988	9648
1557	34011	9627
1558	34034	9605
1559	34053	9582
1560	34075	9561
1561	34100	9540
1562	34118	9517
1563	34135	9494
1564	34156	9472
1565	34176	9449
1566	34197	9427
1567	34220	9406
1568	34242	9384
1569	34263	9362
1570	34287	9341
1571	34309	9319
1572	34333	9298
1573	34353	9275
1574	34376	9254
1575	34399	9232
1576	34418	9210
1577	34439	9188
1578	34462	9166
1579	34480	9143
1580	34502	9122
1581	34524	9100
1582	34543	9077
1583	34567	9056
1584	34586	9033
1585	34608	9012
1586	34630	8990
1587	34657	8969
1588	34675	8947
1589	34698	8925
1590	34720	8903
1591	34740	8881
1592	34761	8859
1593	34784	8837
1594	34804	8815
1595	34826	8793
1596	34849	8772
1597	34869	8750
1598	34892	8728
1599	34914	8706
1600	34938	8685
1601	34961	8663
1602	34980	8641
1603	35004	8620
1604	35028	8598
1605	35047	8576
1606	35073	8555
1607	35096	8533
1608	35121	8513
1609	35142	8490
1610	35164	8469
1611	35187	8447
1612	35206	8425
1613	35228	8403
1614	35252	8381
1615	35272	8359
1616	35292	8337
1617	35316	8316
1618	35341	8295
1619	35367	8274
1620	35394	8253
1621	35414	8231
1622	35434	8209
1623	35456	8187
1624	35477	8165
1625	35499	8143
1626	35522	8121
1627	35543	8099
1628	35564	8077
1629	35590	8057
1630	35614	8035
1631	35636	8013
1632	35659	7992
1633	35681	7970
1634	35703	7948
1635	35726	7927
1636	35749	7905
1637	35775	7884
1638	35793	7862
1639	35817	7840
1640	35840	7818
1641	35862	7797
1642	35888	7776
1643	35910	7754
1644	35930	7732
1645	35953	7710
1646	35972	7688
1647	35996	7666
1648	36019	7645
1649	36042	7623
1650	36064	7601
1651	36086	7579
1652	36106	7557
1653	36126	7535
1654	36150	7514
1655	36178	7493
1656	36201	7471
1657	36224	7450
1658	36251	7429
1659	36272	7407
1660	36295	7385
1661	36317	7364
1662	36339	7342
1663	36361	7320
1664	36382	7298
